postal_code,place_name,district_code,district_name,province,post_office_type
80100,Wanduramba,GL,Galle,Southern Province,Main Post Office
31308,Wanela,TC,Trincomalee,Eastern Province,Sub Post Office
60721,Wannikudawewa,KG,Kurunegala,North Western Province,Sub Post Office
60722,Wannilhalagama,KG,Kurunegala,North Western Province,Sub Post Office
60490,Wannirasnayakapura,KG,Kurunegala,North Western Province,Main Post Office
71600,Warakapola,KE,Kegalle,Sabaragamuwa Province,Main Post Office
81479,Waralla,MH,Matara,Southern Province,Sub Post Office
60739,Warawewa,KG,Kurunegala,North Western Province,Sub Post Office
60400,Wariyapola,KG,Kurunegala,North Western Province,Main Post Office
80084,Warukandeniya,GL,Galle,Southern Province,Sub Post Office
91198,Warunagama,MJ,Monaragala,Uva Province,Sub Post Office
21160,Wasalakotte,MT,Matale,Central Province,Main Post Office
12580,Waskaduwa,KT,Kalutara,Western Province,Main Post Office
20134,Watagoda Harispattuwa,KY,Kandy,Central Province,Sub Post Office
22110,Watagoda,NW,Nuwara Eliya,Central Province,Main Post Office
20508,Watakedeniya,KY,Kandy,Central Province,Sub Post Office
70408,Watapotha,RN,Ratnapura,Sabaragamuwa Province,Sub Post Office
10511,Watareka,CO,Colombo,Western Province,Sub Post Office
22010,Watawala,NW,Nuwara Eliya,Central Province,Main Post Office
11724,Wathurugama,GQ,Gampaha,Western Province,Sub Post Office
11104,Watinapaha,GQ,Gampaha,Western Province,Sub Post Office
11301,Wattala Market Junction,GQ,Gampaha,Western Province,Sub Post Office
11300,Wattala,GQ,Gampaha,Western Province,Main Post Office
20454,Wattappola,KY,Kandy,Central Province,Sub Post Office
20810,Wattegama,KY,Kandy,Central Province,Main Post Office
61198,Watugahamulla,PX,Puttalam,North Western Province,Sub Post Office
80340,Watugedara,GL,Galle,Southern Province,Main Post Office
71035,Watura,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
70456,Waturawa,RN,Ratnapura,Sabaragamuwa Province,Sub Post Office
60262,Watuwatta,KG,Kurunegala,North Western Province,Sub Post Office
11858,Weboda,GQ,Gampaha,Western Province,Sub Post Office
71702,Weeoya,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
82240,Weeraketiya,HB,Hambantota,Southern Province,Main Post Office
60267,Weerakodiyana,KG,Kurunegala,North Western Province,Sub Post Office
60097,Weerambugedara,KG,Kurunegala,North Western Province,Sub Post Office
60454,Weerapokuna,KG,Kurunegala,North Western Province,Sub Post Office
82615,Weerawila New Town,HB,Hambantota,Southern Province,Sub Post Office
82632,Weerawila,HB,Hambantota,Southern Province,Sub Post Office
71234,Wegalla,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
11562,Wegowwa,GQ,Gampaha,Western Province,Sub Post Office
91206,Weherayaya Handapanagala,MJ,Monaragala,Uva Province,Sub Post Office
21009,Wehigala,MT,Matale,Central Province,Sub Post Office
80216,Weihena,GL,Galle,Southern Province,Sub Post Office
82246,Wekandawela,HB,Hambantota,Southern Province,Sub Post Office
21408,Welangahawatte,MT,Matale,Central Province,Sub Post Office
60464,Welawa Junction,KG,Kurunegala,North Western Province,Sub Post Office
90035,Welgollagama,BD,Badulla,Uva Province,Sub Post Office
20610,Weligalla,KY,Kandy,Central Province,Main Post Office
81700,Weligama,MH,Matara,Southern Province,Main Post Office
20666,Weligampola,KY,Kandy,Central Province,Sub Post Office
82004,Weligatta,HB,Hambantota,Southern Province,Sub Post Office
70104,Weligepola,RN,Ratnapura,Sabaragamuwa Province,Sub Post Office
71712,Welihelatenna,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
51070,Welikanda,PR,Polonnaruwa,North Central Province,Main Post Office
90200,Welimada,BD,Badulla,Uva Province,Main Post Office
50358,Welimuwapotana,AD,Anuradhapura,North Central Province,Sub Post Office
50586,Welioya Project,AD,Anuradhapura,North Central Province,Sub Post Office
70124,Welipathayaya,RN,Ratnapura,Sabaragamuwa Province,Sub Post Office
12108,Welipenna,KT,Kalutara,Western Province,Main Post Office
60240,Welipennagahamulla,KG,Kurunegala,North Western Province,Main Post Office
81720,Welipitiya,MH,Matara,Southern Province,Main Post Office
11710,Weliveriya,GQ,Gampaha,Western Province,Main Post Office
60402,Wellegala,KG,Kurunegala,North Western Province,Sub Post Office
70293,Wellandura,RN,Ratnapura,Sabaragamuwa Province,Sub Post Office
60456,Wellarawa,KG,Kurunegala,North Western Province,Sub Post Office
60570,Wellawa,KG,Kurunegala,North Western Province,Main Post Office
00600,Wellawatta,CO,Colombo,Western Province,Main Post Office
91200,Wellawaya,MJ,Monaragala,Uva Province,Main Post Office
12534,Welmilla Junction,KT,Kalutara,Western Province,Sub Post Office
60206,Welpalla,KG,Kurunegala,North Western Province,Sub Post Office
20914,Wendaruwa,KY,Kandy,Central Province,Sub Post Office
61170,Wennappuwa,PX,Puttalam,North Western Province,Main Post Office
60284,Wennoruwa,KG,Kurunegala,North Western Province,Sub Post Office
71622,Weragala,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
20982,Weragantota,KY,Kandy,Central Province,Sub Post Office
32062,Weranketagoda,APR,Ampara,Eastern Province,Sub Post Office
20908,Werapitiya,KY,Kandy,Central Province,Sub Post Office
20080,Werellagama,KY,Kandy,Central Province,Main Post Office
20108,Wettewa,KY,Kandy,Central Province,Sub Post Office
60080,Weuda,KG,Kurunegala,North Western Province,Main Post Office
60195,Wewagama,KG,Kurunegala,North Western Province,Sub Post Office
21114,Wewalawewa,MT,Matale,Central Province,Sub Post Office
90716,Wewatta,BD,Badulla,Uva Province,Sub Post Office
11894,Weweldeniya,GQ,Gampaha,Western Province,Sub Post Office
70066,Wewelwatta,RN,Ratnapura,Sabaragamuwa Province,Sub Post Office
22032,Widulipura,NW,Nuwara Eliya,Central Province,Sub Post Office
22018,Wijayabahukanda,NW,Nuwara Eliya,Central Province,Sub Post Office
51042,Wijayabahupura,PR,Polonnaruwa,North Central Province,Sub Post Office
61006,Wijayakatupotha,PX,Puttalam,North Western Province,Sub Post Office
70114,Wikiliya,RN,Ratnapura,Sabaragamuwa Province,Sub Post Office
20142,Wilanagama,KY,Kandy,Central Province,Sub Post Office
91022,Wilaoya,MJ,Monaragala,Uva Province,Sub Post Office
21530,Wilgamuwa,MT,Matale,Central Province,Main Post Office
81404,Wilpita,MH,Matara,Southern Province,Sub Post Office
61008,Wilpotha,PX,Puttalam,North Western Province,Sub Post Office
90034,Wineethagama,BD,Badulla,Uva Province,Sub Post Office
60465,Withikuliya,KG,Kurunegala,North Western Province,Sub Post Office
12124,Yagirala,KT,Kalutara,Western Province,Sub Post Office
20234,Yahalatenna,KY,Kandy,Central Province,Sub Post Office
11870,Yakkala,GQ,Gampaha,Western Province,Main Post Office
80150,Yakkalamulla,GL,Galle,Southern Province,Main Post Office
60202,Yakwila,KG,Kurunegala,North Western Province,Main Post Office
90329,Yalagamuwa,BD,Badulla,Uva Province,Sub Post Office
90706,Yalwela,BD,Badulla,Uva Province,Sub Post Office
12104,Yatadolawatta,KT,Kalutara,Western Province,Sub Post Office
71116,Yatagama,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
80107,Yatalamatta,GL,Galle,Southern Province,Sub Post Office
71326,Yatapana,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
12006,Yatawara Junction,KT,Kalutara,Western Province,Sub Post Office
21056,Yatawatta,MT,Matale,Central Province,Main Post Office
82418,Yatigala,HB,Hambantota,Southern Province,Sub Post Office
60314,Yatigaloluwa,KG,Kurunegala,North Western Province,Sub Post Office
20034,Yatihalagala,KY,Kandy,Central Province,Sub Post Office
60345,Yatikaduruwa,KG,Kurunegala,North Western Province,Sub Post Office
20529,Yatipiyangala,KY,Kandy,Central Province,Sub Post Office
81034,Yatiyana,MH,Matara,Southern Province,Sub Post Office
11566,Yatiyana,GQ,Gampaha,Western Province,Sub Post Office
71700,Yatiyantota,KE,Kegalle,Sabaragamuwa Province,Main Post Office
12147,Yattapatha Sinharaja Gardens,KT,Kalutara,Western Province,Sub Post Office
71029,Yattogoda,KE,Kegalle,Sabaragamuwa Province,Sub Post Office
51422,Yodaela,PR,Polonnaruwa,North Central Province,Sub Post Office
42315,Yogapuram,MP,Mullaitivu,Northern Province,Sub Post Office
61144,Yogiyana,PX,Puttalam,North Western Province,Sub Post Office
51424,Yudaganawa,PR,Polonnaruwa,North Central Province,Sub Post Office
